车辆类型,排放类型,speed_kmh,acceleration_m/s2,排放因子_g/s
小轿车,NOx,85,-1.7,2.46343888888889e-05
小轿车,NOx,86,-1.7,2.46343888888889e-05
小轿车,NOx,87,-1.7,2.46343888888889e-05
小轿车,NOx,88,-1.7,2.46343888888889e-05
小轿车,NOx,89,-1.7,2.46343888888889e-05
小轿车,NOx,90,-1.7,2.46343888888889e-05
小轿车,NOx,91,-1.7,2.46343888888889e-05
小轿车,NOx,92,-1.7,2.46343888888889e-05
小轿车,NOx,93,-1.7,2.46343888888889e-05
小轿车,NOx,94,-1.7,2.46343888888889e-05
小轿车,NOx,95,-1.7,2.46343888888889e-05
小轿车,NOx,96,-1.7,2.46343888888889e-05
小轿车,NOx,97,-1.7,2.46343888888889e-05
小轿车,NOx,98,-1.7,2.46343888888889e-05
小轿车,NOx,99,-1.7,2.46343888888889e-05
小轿车,NOx,100,-1.7,2.46343888888889e-05
小轿车,NOx,101,-1.7,2.46343888888889e-05
小轿车,NOx,102,-1.7,2.46343888888889e-05
小轿车,NOx,103,-1.7,2.46343888888889e-05
小轿车,NOx,104,-1.7,2.46343888888889e-05
小轿车,NOx,105,-1.7,2.46343888888889e-05
小轿车,NOx,106,-1.7,2.46343888888889e-05
小轿车,NOx,107,-1.7,2.46343888888889e-05
小轿车,NOx,108,-1.7,2.46343888888889e-05
小轿车,NOx,109,-1.7,2.46343888888889e-05
小轿车,NOx,110,-1.7,2.46343888888889e-05
小轿车,NOx,111,-1.7,2.46343888888889e-05
小轿车,NOx,112,-1.7,2.46343888888889e-05
小轿车,NOx,113,-1.7,2.46343888888889e-05
小轿车,NOx,114,-1.7,2.46343888888889e-05
小轿车,NOx,115,-1.7,2.46343888888889e-05
小轿车,NOx,116,-1.7,2.46343888888889e-05
小轿车,NOx,117,-1.7,2.46343888888889e-05
小轿车,NOx,118,-1.7,2.46343888888889e-05
小轿车,NOx,119,-1.7,2.46343888888889e-05
小轿车,NOx,120,-1.7,2.46343888888889e-05
小轿车,NOx,121,-1.7,2.46343888888889e-05
小轿车,NOx,122,-1.7,2.46343888888889e-05
小轿车,NOx,123,-1.7,2.46343888888889e-05
小轿车,NOx,124,-1.7,2.46343888888889e-05
小轿车,NOx,125,-1.7,2.46343888888889e-05
小轿车,NOx,126,-1.7,2.46343888888889e-05
小轿车,NOx,127,-1.7,2.46343888888889e-05
小轿车,NOx,128,-1.7,2.46343888888889e-05
小轿车,NOx,129,-1.7,2.46343888888889e-05
小轿车,NOx,130,-1.7,2.46343888888889e-05
小轿车,NOx,131,-1.7,2.46343888888889e-05
小轿车,NOx,132,-1.7,2.46343888888889e-05
小轿车,NOx,133,-1.7,2.46343888888889e-05
小轿车,NOx,134,-1.7,2.46343888888889e-05
小轿车,NOx,135,-1.7,2.46343888888889e-05
小轿车,NOx,136,-1.7,2.46343888888889e-05
小轿车,NOx,137,-1.7,2.46343888888889e-05
小轿车,NOx,138,-1.7,2.46343888888889e-05
小轿车,NOx,139,-1.7,2.46343888888889e-05
小轿车,NOx,140,-1.7,2.46343888888889e-05
小轿车,NOx,0,-1.6,2.46343888888889e-05
小轿车,NOx,1,-1.6,2.46343888888889e-05
小轿车,NOx,2,-1.6,2.46343888888889e-05
小轿车,NOx,3,-1.6,2.46343888888889e-05
小轿车,NOx,4,-1.6,2.46343888888889e-05
小轿车,NOx,5,-1.6,2.46343888888889e-05
小轿车,NOx,6,-1.6,2.46343888888889e-05
小轿车,NOx,7,-1.6,2.46343888888889e-05
小轿车,NOx,8,-1.6,2.46343888888889e-05
小轿车,NOx,9,-1.6,2.46343888888889e-05
小轿车,NOx,10,-1.6,2.46343888888889e-05
小轿车,NOx,11,-1.6,2.46343888888889e-05
小轿车,NOx,12,-1.6,2.46343888888889e-05
小轿车,NOx,13,-1.6,2.46343888888889e-05
小轿车,NOx,14,-1.6,2.46343888888889e-05
小轿车,NOx,15,-1.6,2.46343888888889e-05
小轿车,NOx,16,-1.6,2.46343888888889e-05
小轿车,NOx,17,-1.6,2.46343888888889e-05
小轿车,NOx,18,-1.6,2.46343888888889e-05
小轿车,NOx,19,-1.6,2.46343888888889e-05
小轿车,NOx,20,-1.6,2.46343888888889e-05
小轿车,NOx,21,-1.6,2.46343888888889e-05
小轿车,NOx,22,-1.6,2.46343888888889e-05
小轿车,NOx,23,-1.6,2.46343888888889e-05
小轿车,NOx,24,-1.6,2.46343888888889e-05
小轿车,NOx,25,-1.6,2.46343888888889e-05
小轿车,NOx,26,-1.6,2.46343888888889e-05
小轿车,NOx,27,-1.6,2.46343888888889e-05
小轿车,NOx,28,-1.6,2.46343888888889e-05
小轿车,NOx,29,-1.6,2.46343888888889e-05
小轿车,NOx,30,-1.6,2.46343888888889e-05
小轿车,NOx,31,-1.6,2.46343888888889e-05
小轿车,NOx,32,-1.6,2.46343888888889e-05
小轿车,NOx,33,-1.6,2.46343888888889e-05
小轿车,NOx,34,-1.6,2.46343888888889e-05
小轿车,NOx,35,-1.6,2.46343888888889e-05
小轿车,NOx,36,-1.6,2.46343888888889e-05
小轿车,NOx,37,-1.6,2.46343888888889e-05
小轿车,NOx,38,-1.6,2.46343888888889e-05
小轿车,NOx,39,-1.6,2.46343888888889e-05
小轿车,NOx,40,-1.6,2.46343888888889e-05
小轿车,NOx,41,-1.6,2.46343888888889e-05
小轿车,NOx,42,-1.6,2.46343888888889e-05
小轿车,NOx,43,-1.6,2.46343888888889e-05
小轿车,NOx,44,-1.6,2.46343888888889e-05
小轿车,NOx,45,-1.6,2.46343888888889e-05
小轿车,NOx,46,-1.6,2.46343888888889e-05
小轿车,NOx,47,-1.6,2.46343888888889e-05
小轿车,NOx,48,-1.6,2.46343888888889e-05
小轿车,NOx,49,-1.6,2.46343888888889e-05
小轿车,NOx,50,-1.6,2.46343888888889e-05
小轿车,NOx,51,-1.6,2.46343888888889e-05
小轿车,NOx,52,-1.6,2.46343888888889e-05
小轿车,NOx,53,-1.6,2.46343888888889e-05
小轿车,NOx,54,-1.6,2.46343888888889e-05
小轿车,NOx,55,-1.6,2.46343888888889e-05
小轿车,NOx,56,-1.6,2.46343888888889e-05
小轿车,NOx,57,-1.6,2.46343888888889e-05
小轿车,NOx,58,-1.6,2.46343888888889e-05
小轿车,NOx,59,-1.6,2.46343888888889e-05
小轿车,NOx,60,-1.6,2.46343888888889e-05
小轿车,NOx,61,-1.6,2.46343888888889e-05
小轿车,NOx,62,-1.6,2.46343888888889e-05
小轿车,NOx,63,-1.6,2.46343888888889e-05
小轿车,NOx,64,-1.6,2.46343888888889e-05
小轿车,NOx,65,-1.6,2.46343888888889e-05
小轿车,NOx,66,-1.6,2.46343888888889e-05
小轿车,NOx,67,-1.6,2.46343888888889e-05
小轿车,NOx,68,-1.6,2.46343888888889e-05
小轿车,NOx,69,-1.6,2.46343888888889e-05
小轿车,NOx,70,-1.6,2.46343888888889e-05
小轿车,NOx,71,-1.6,2.46343888888889e-05
小轿车,NOx,72,-1.6,2.46343888888889e-05
小轿车,NOx,73,-1.6,2.46343888888889e-05
小轿车,NOx,74,-1.6,2.46343888888889e-05
小轿车,NOx,75,-1.6,2.46343888888889e-05
小轿车,NOx,76,-1.6,2.46343888888889e-05
小轿车,NOx,77,-1.6,2.46343888888889e-05
小轿车,NOx,78,-1.6,2.46343888888889e-05
小轿车,NOx,79,-1.6,2.46343888888889e-05
小轿车,NOx,80,-1.6,2.46343888888889e-05
小轿车,NOx,81,-1.6,2.46343888888889e-05
小轿车,NOx,82,-1.6,2.46343888888889e-05
小轿车,NOx,83,-1.6,2.46343888888889e-05
小轿车,NOx,84,-1.6,2.46343888888889e-05
小轿车,NOx,85,-1.6,2.46343888888889e-05
小轿车,NOx,86,-1.6,2.46343888888889e-05
小轿车,NOx,87,-1.6,2.46343888888889e-05
小轿车,NOx,88,-1.6,2.46343888888889e-05
小轿车,NOx,89,-1.6,2.46343888888889e-05
小轿车,NOx,90,-1.6,2.46343888888889e-05
小轿车,NOx,91,-1.6,2.46343888888889e-05
小轿车,NOx,92,-1.6,2.46343888888889e-05
小轿车,NOx,93,-1.6,2.46343888888889e-05
小轿车,NOx,94,-1.6,2.46343888888889e-05
小轿车,NOx,95,-1.6,2.46343888888889e-05
小轿车,NOx,96,-1.6,2.46343888888889e-05
小轿车,NOx,97,-1.6,2.46343888888889e-05
小轿车,NOx,98,-1.6,2.46343888888889e-05
小轿车,NOx,99,-1.6,2.46343888888889e-05
小轿车,NOx,100,-1.6,2.46343888888889e-05
小轿车,NOx,101,-1.6,2.46343888888889e-05
小轿车,NOx,102,-1.6,2.46343888888889e-05
小轿车,NOx,103,-1.6,2.46343888888889e-05
小轿车,NOx,104,-1.6,2.46343888888889e-05
小轿车,NOx,105,-1.6,2.46343888888889e-05
小轿车,NOx,106,-1.6,2.46343888888889e-05
小轿车,NOx,107,-1.6,2.46343888888889e-05
小轿车,NOx,108,-1.6,2.46343888888889e-05
小轿车,NOx,109,-1.6,2.46343888888889e-05
小轿车,NOx,110,-1.6,2.46343888888889e-05
小轿车,NOx,111,-1.6,2.46343888888889e-05
小轿车,NOx,112,-1.6,2.46343888888889e-05
小轿车,NOx,113,-1.6,2.46343888888889e-05
小轿车,NOx,114,-1.6,2.46343888888889e-05
小轿车,NOx,115,-1.6,2.46343888888889e-05
小轿车,NOx,116,-1.6,2.46343888888889e-05
小轿车,NOx,117,-1.6,2.46343888888889e-05
小轿车,NOx,118,-1.6,2.46343888888889e-05
小轿车,NOx,119,-1.6,2.46343888888889e-05
小轿车,NOx,120,-1.6,2.46343888888889e-05
小轿车,NOx,121,-1.6,2.46343888888889e-05
小轿车,NOx,122,-1.6,2.46343888888889e-05
小轿车,NOx,123,-1.6,2.46343888888889e-05
小轿车,NOx,124,-1.6,2.46343888888889e-05
小轿车,NOx,125,-1.6,2.46343888888889e-05
小轿车,NOx,126,-1.6,2.46343888888889e-05
小轿车,NOx,127,-1.6,2.46343888888889e-05
小轿车,NOx,128,-1.6,2.46343888888889e-05
小轿车,NOx,129,-1.6,2.46343888888889e-05
小轿车,NOx,130,-1.6,2.46343888888889e-05
小轿车,NOx,131,-1.6,2.46343888888889e-05
小轿车,NOx,132,-1.6,2.46343888888889e-05
小轿车,NOx,133,-1.6,2.46343888888889e-05
小轿车,NOx,134,-1.6,2.46343888888889e-05
小轿车,NOx,135,-1.6,2.46343888888889e-05
小轿车,NOx,136,-1.6,2.46343888888889e-05
小轿车,NOx,137,-1.6,2.46343888888889e-05
小轿车,NOx,138,-1.6,2.46343888888889e-05
小轿车,NOx,139,-1.6,2.46343888888889e-05
小轿车,NOx,140,-1.6,2.46343888888889e-05
小轿车,NOx,0,-1.5,2.46343888888889e-05
小轿车,NOx,1,-1.5,2.46343888888889e-05
小轿车,NOx,2,-1.5,2.46343888888889e-05
小轿车,NOx,3,-1.5,2.46343888888889e-05
小轿车,NOx,4,-1.5,2.46343888888889e-05
小轿车,NOx,5,-1.5,2.46343888888889e-05
小轿车,NOx,6,-1.5,2.46343888888889e-05
小轿车,NOx,7,-1.5,2.46343888888889e-05
小轿车,NOx,8,-1.5,2.46343888888889e-05
小轿车,NOx,9,-1.5,2.46343888888889e-05
小轿车,NOx,10,-1.5,2.46343888888889e-05
小轿车,NOx,11,-1.5,2.46343888888889e-05
小轿车,NOx,12,-1.5,2.46343888888889e-05
小轿车,NOx,13,-1.5,2.46343888888889e-05
小轿车,NOx,14,-1.5,2.46343888888889e-05
小轿车,NOx,15,-1.5,2.46343888888889e-05
小轿车,NOx,16,-1.5,2.46343888888889e-05
小轿车,NOx,17,-1.5,2.46343888888889e-05
小轿车,NOx,18,-1.5,2.46343888888889e-05
小轿车,NOx,19,-1.5,2.46343888888889e-05
小轿车,NOx,20,-1.5,2.46343888888889e-05
小轿车,NOx,21,-1.5,2.46343888888889e-05
小轿车,NOx,22,-1.5,2.46343888888889e-05
小轿车,NOx,23,-1.5,2.46343888888889e-05
小轿车,NOx,24,-1.5,2.46343888888889e-05
小轿车,NOx,25,-1.5,2.46343888888889e-05
小轿车,NOx,26,-1.5,2.46343888888889e-05
小轿车,NOx,27,-1.5,2.46343888888889e-05
小轿车,NOx,28,-1.5,2.46343888888889e-05
小轿车,NOx,29,-1.5,2.46343888888889e-05
小轿车,NOx,30,-1.5,2.46343888888889e-05
小轿车,NOx,31,-1.5,2.46343888888889e-05
小轿车,NOx,32,-1.5,2.46343888888889e-05
小轿车,NOx,33,-1.5,2.46343888888889e-05
小轿车,NOx,34,-1.5,2.46343888888889e-05
小轿车,NOx,35,-1.5,2.46343888888889e-05
小轿车,NOx,36,-1.5,2.46343888888889e-05
小轿车,NOx,37,-1.5,2.46343888888889e-05
小轿车,NOx,38,-1.5,2.46343888888889e-05
小轿车,NOx,39,-1.5,2.46343888888889e-05
小轿车,NOx,40,-1.5,2.46343888888889e-05
小轿车,NOx,41,-1.5,2.46343888888889e-05
小轿车,NOx,42,-1.5,2.46343888888889e-05
小轿车,NOx,43,-1.5,2.46343888888889e-05
小轿车,NOx,44,-1.5,2.46343888888889e-05
小轿车,NOx,45,-1.5,2.46343888888889e-05
小轿车,NOx,46,-1.5,2.46343888888889e-05
小轿车,NOx,47,-1.5,2.46343888888889e-05
小轿车,NOx,48,-1.5,2.46343888888889e-05
小轿车,NOx,49,-1.5,2.46343888888889e-05
小轿车,NOx,50,-1.5,2.46343888888889e-05
小轿车,NOx,51,-1.5,2.46343888888889e-05
小轿车,NOx,52,-1.5,2.46343888888889e-05
小轿车,NOx,53,-1.5,2.46343888888889e-05
小轿车,NOx,54,-1.5,2.46343888888889e-05
小轿车,NOx,55,-1.5,2.46343888888889e-05
小轿车,NOx,56,-1.5,2.46343888888889e-05
小轿车,NOx,57,-1.5,2.46343888888889e-05
小轿车,NOx,58,-1.5,2.46343888888889e-05
小轿车,NOx,59,-1.5,2.46343888888889e-05
小轿车,NOx,60,-1.5,2.46343888888889e-05
小轿车,NOx,61,-1.5,2.46343888888889e-05
小轿车,NOx,62,-1.5,2.46343888888889e-05
小轿车,NOx,63,-1.5,2.46343888888889e-05
小轿车,NOx,64,-1.5,2.46343888888889e-05
小轿车,NOx,65,-1.5,2.46343888888889e-05
小轿车,NOx,66,-1.5,2.46343888888889e-05
小轿车,NOx,67,-1.5,2.46343888888889e-05
小轿车,NOx,68,-1.5,2.46343888888889e-05
小轿车,NOx,69,-1.5,2.46343888888889e-05
小轿车,NOx,70,-1.5,2.46343888888889e-05
小轿车,NOx,71,-1.5,2.46343888888889e-05
小轿车,NOx,72,-1.5,2.46343888888889e-05
小轿车,NOx,73,-1.5,2.46343888888889e-05
小轿车,NOx,74,-1.5,2.46343888888889e-05
小轿车,NOx,75,-1.5,2.46343888888889e-05
小轿车,NOx,76,-1.5,2.46343888888889e-05
小轿车,NOx,77,-1.5,2.46343888888889e-05
小轿车,NOx,78,-1.5,2.46343888888889e-05
小轿车,NOx,79,-1.5,2.46343888888889e-05
小轿车,NOx,80,-1.5,2.46343888888889e-05
小轿车,NOx,81,-1.5,2.46343888888889e-05
小轿车,NOx,82,-1.5,2.46343888888889e-05
小轿车,NOx,83,-1.5,2.46343888888889e-05
小轿车,NOx,84,-1.5,2.46343888888889e-05
小轿车,NOx,85,-1.5,2.46343888888889e-05
小轿车,NOx,86,-1.5,2.46343888888889e-05
小轿车,NOx,87,-1.5,2.46343888888889e-05
小轿车,NOx,88,-1.5,2.46343888888889e-05
小轿车,NOx,89,-1.5,2.46343888888889e-05
小轿车,NOx,90,-1.5,2.46343888888889e-05
小轿车,NOx,91,-1.5,2.46343888888889e-05
小轿车,NOx,92,-1.5,2.46343888888889e-05
小轿车,NOx,93,-1.5,2.46343888888889e-05
小轿车,NOx,94,-1.5,2.46343888888889e-05
小轿车,NOx,95,-1.5,2.46343888888889e-05
小轿车,NOx,96,-1.5,2.46343888888889e-05
小轿车,NOx,97,-1.5,2.46343888888889e-05
小轿车,NOx,98,-1.5,2.46343888888889e-05
小轿车,NOx,99,-1.5,2.46343888888889e-05
小轿车,NOx,100,-1.5,2.46343888888889e-05
小轿车,NOx,101,-1.5,2.46343888888889e-05
小轿车,NOx,102,-1.5,2.46343888888889e-05
小轿车,NOx,103,-1.5,2.46343888888889e-05
小轿车,NOx,104,-1.5,2.46343888888889e-05
小轿车,NOx,105,-1.5,2.46343888888889e-05
小轿车,NOx,106,-1.5,2.46343888888889e-05
小轿车,NOx,107,-1.5,2.46343888888889e-05
小轿车,NOx,108,-1.5,2.46343888888889e-05
小轿车,NOx,109,-1.5,2.46343888888889e-05
小轿车,NOx,110,-1.5,2.46343888888889e-05
小轿车,NOx,111,-1.5,2.46343888888889e-05
小轿车,NOx,112,-1.5,2.46343888888889e-05
小轿车,NOx,113,-1.5,2.46343888888889e-05
小轿车,NOx,114,-1.5,2.46343888888889e-05
小轿车,NOx,115,-1.5,2.46343888888889e-05
小轿车,NOx,116,-1.5,2.46343888888889e-05
小轿车,NOx,117,-1.5,2.46343888888889e-05
小轿车,NOx,118,-1.5,2.46343888888889e-05
小轿车,NOx,119,-1.5,2.46343888888889e-05
小轿车,NOx,120,-1.5,2.46343888888889e-05
小轿车,NOx,121,-1.5,2.46343888888889e-05
小轿车,NOx,122,-1.5,2.46343888888889e-05
小轿车,NOx,123,-1.5,2.46343888888889e-05
小轿车,NOx,124,-1.5,2.46343888888889e-05
小轿车,NOx,125,-1.5,2.46343888888889e-05
小轿车,NOx,126,-1.5,2.46343888888889e-05
小轿车,NOx,127,-1.5,2.46343888888889e-05
小轿车,NOx,128,-1.5,2.46343888888889e-05
小轿车,NOx,129,-1.5,2.46343888888889e-05
小轿车,NOx,130,-1.5,2.46343888888889e-05
小轿车,NOx,131,-1.5,2.46343888888889e-05
小轿车,NOx,132,-1.5,2.46343888888889e-05
小轿车,NOx,133,-1.5,2.46343888888889e-05
小轿车,NOx,134,-1.5,2.46343888888889e-05
小轿车,NOx,135,-1.5,2.46343888888889e-05
小轿车,NOx,136,-1.5,2.46343888888889e-05
小轿车,NOx,137,-1.5,2.46343888888889e-05
小轿车,NOx,138,-1.5,2.46343888888889e-05
小轿车,NOx,139,-1.5,2.46343888888889e-05
小轿车,NOx,140,-1.5,2.46343888888889e-05
小轿车,NOx,0,-1.4,2.46343888888889e-05
小轿车,NOx,1,-1.4,2.46343888888889e-05
小轿车,NOx,2,-1.4,2.46343888888889e-05
小轿车,NOx,3,-1.4,2.46343888888889e-05
小轿车,NOx,4,-1.4,2.46343888888889e-05
小轿车,NOx,5,-1.4,2.46343888888889e-05
小轿车,NOx,6,-1.4,2.46343888888889e-05
小轿车,NOx,7,-1.4,2.46343888888889e-05
小轿车,NOx,8,-1.4,2.46343888888889e-05
小轿车,NOx,9,-1.4,2.46343888888889e-05
小轿车,NOx,10,-1.4,2.46343888888889e-05
小轿车,NOx,11,-1.4,2.46343888888889e-05
小轿车,NOx,12,-1.4,2.46343888888889e-05
小轿车,NOx,13,-1.4,2.46343888888889e-05
小轿车,NOx,14,-1.4,2.46343888888889e-05
小轿车,NOx,15,-1.4,2.46343888888889e-05
小轿车,NOx,16,-1.4,2.46343888888889e-05
小轿车,NOx,17,-1.4,2.46343888888889e-05
小轿车,NOx,18,-1.4,2.46343888888889e-05
小轿车,NOx,19,-1.4,2.46343888888889e-05
小轿车,NOx,20,-1.4,2.46343888888889e-05
小轿车,NOx,21,-1.4,2.46343888888889e-05
小轿车,NOx,22,-1.4,2.46343888888889e-05
小轿车,NOx,23,-1.4,2.46343888888889e-05
小轿车,NOx,24,-1.4,2.46343888888889e-05
小轿车,NOx,25,-1.4,2.46343888888889e-05
小轿车,NOx,26,-1.4,2.46343888888889e-05
小轿车,NOx,27,-1.4,2.46343888888889e-05
小轿车,NOx,28,-1.4,2.46343888888889e-05
小轿车,NOx,29,-1.4,2.46343888888889e-05
小轿车,NOx,30,-1.4,2.46343888888889e-05
小轿车,NOx,31,-1.4,2.46343888888889e-05
小轿车,NOx,32,-1.4,2.46343888888889e-05
小轿车,NOx,33,-1.4,2.46343888888889e-05
小轿车,NOx,34,-1.4,2.46343888888889e-05
小轿车,NOx,35,-1.4,2.46343888888889e-05
小轿车,NOx,36,-1.4,2.46343888888889e-05
小轿车,NOx,37,-1.4,2.46343888888889e-05
小轿车,NOx,38,-1.4,2.46343888888889e-05
小轿车,NOx,39,-1.4,2.46343888888889e-05
小轿车,NOx,40,-1.4,2.46343888888889e-05
小轿车,NOx,41,-1.4,2.46343888888889e-05
小轿车,NOx,42,-1.4,2.46343888888889e-05
小轿车,NOx,43,-1.4,2.46343888888889e-05
小轿车,NOx,44,-1.4,2.46343888888889e-05
小轿车,NOx,45,-1.4,2.46343888888889e-05
小轿车,NOx,46,-1.4,2.46343888888889e-05
小轿车,NOx,47,-1.4,2.46343888888889e-05
小轿车,NOx,48,-1.4,2.46343888888889e-05
小轿车,NOx,49,-1.4,2.46343888888889e-05
小轿车,NOx,50,-1.4,2.46343888888889e-05
小轿车,NOx,51,-1.4,2.46343888888889e-05
小轿车,NOx,52,-1.4,2.46343888888889e-05
小轿车,NOx,53,-1.4,2.46343888888889e-05
小轿车,NOx,54,-1.4,2.46343888888889e-05
小轿车,NOx,55,-1.4,2.46343888888889e-05
小轿车,NOx,56,-1.4,2.46343888888889e-05
小轿车,NOx,57,-1.4,2.46343888888889e-05
小轿车,NOx,58,-1.4,2.46343888888889e-05
小轿车,NOx,59,-1.4,2.46343888888889e-05
小轿车,NOx,60,-1.4,2.46343888888889e-05
小轿车,NOx,61,-1.4,2.46343888888889e-05
小轿车,NOx,62,-1.4,2.46343888888889e-05
小轿车,NOx,63,-1.4,2.46343888888889e-05
小轿车,NOx,64,-1.4,2.46343888888889e-05
小轿车,NOx,65,-1.4,2.46343888888889e-05
小轿车,NOx,66,-1.4,2.46343888888889e-05
小轿车,NOx,67,-1.4,2.46343888888889e-05
小轿车,NOx,68,-1.4,2.46343888888889e-05
小轿车,NOx,69,-1.4,2.46343888888889e-05
小轿车,NOx,70,-1.4,2.46343888888889e-05
小轿车,NOx,71,-1.4,2.46343888888889e-05
小轿车,NOx,72,-1.4,2.46343888888889e-05
小轿车,NOx,73,-1.4,2.46343888888889e-05
小轿车,NOx,74,-1.4,2.46343888888889e-05
小轿车,NOx,75,-1.4,2.46343888888889e-05
小轿车,NOx,76,-1.4,2.46343888888889e-05
小轿车,NOx,77,-1.4,2.46343888888889e-05
小轿车,NOx,78,-1.4,2.46343888888889e-05
小轿车,NOx,79,-1.4,2.46343888888889e-05
小轿车,NOx,80,-1.4,2.46343888888889e-05
小轿车,NOx,81,-1.4,2.46343888888889e-05
小轿车,NOx,82,-1.4,2.46343888888889e-05
小轿车,NOx,83,-1.4,2.46343888888889e-05
小轿车,NOx,84,-1.4,2.46343888888889e-05
小轿车,NOx,85,-1.4,2.46343888888889e-05
小轿车,NOx,86,-1.4,2.46343888888889e-05
小轿车,NOx,87,-1.4,2.46343888888889e-05
小轿车,NOx,88,-1.4,2.46343888888889e-05
小轿车,NOx,89,-1.4,2.46343888888889e-05
小轿车,NOx,90,-1.4,2.46343888888889e-05
小轿车,NOx,91,-1.4,2.46343888888889e-05
小轿车,NOx,92,-1.4,2.46343888888889e-05
小轿车,NOx,93,-1.4,2.46343888888889e-05
小轿车,NOx,94,-1.4,2.46343888888889e-05
小轿车,NOx,95,-1.4,2.46343888888889e-05
小轿车,NOx,96,-1.4,2.46343888888889e-05
小轿车,NOx,97,-1.4,2.46343888888889e-05
小轿车,NOx,98,-1.4,2.46343888888889e-05
小轿车,NOx,99,-1.4,2.46343888888889e-05
小轿车,NOx,100,-1.4,2.46343888888889e-05
小轿车,NOx,101,-1.4,2.46343888888889e-05
小轿车,NOx,102,-1.4,2.46343888888889e-05
小轿车,NOx,103,-1.4,2.46343888888889e-05
小轿车,NOx,104,-1.4,2.46343888888889e-05
小轿车,NOx,105,-1.4,2.46343888888889e-05
小轿车,NOx,106,-1.4,2.46343888888889e-05
小轿车,NOx,107,-1.4,2.46343888888889e-05
小轿车,NOx,108,-1.4,2.46343888888889e-05
小轿车,NOx,109,-1.4,2.46343888888889e-05
小轿车,NOx,110,-1.4,2.46343888888889e-05
小轿车,NOx,111,-1.4,2.46343888888889e-05
小轿车,NOx,112,-1.4,2.46343888888889e-05
小轿车,NOx,113,-1.4,2.46343888888889e-05
小轿车,NOx,114,-1.4,2.46343888888889e-05
小轿车,NOx,115,-1.4,2.46343888888889e-05
小轿车,NOx,116,-1.4,2.46343888888889e-05
小轿车,NOx,117,-1.4,2.46343888888889e-05
小轿车,NOx,118,-1.4,2.46343888888889e-05
小轿车,NOx,119,-1.4,2.46343888888889e-05
小轿车,NOx,120,-1.4,2.46343888888889e-05
小轿车,NOx,121,-1.4,2.46343888888889e-05
小轿车,NOx,122,-1.4,2.46343888888889e-05
小轿车,NOx,123,-1.4,2.46343888888889e-05
小轿车,NOx,124,-1.4,2.46343888888889e-05
小轿车,NOx,125,-1.4,2.46343888888889e-05
小轿车,NOx,126,-1.4,2.46343888888889e-05
小轿车,NOx,127,-1.4,2.46343888888889e-05
小轿车,NOx,128,-1.4,2.46343888888889e-05
小轿车,NOx,129,-1.4,2.46343888888889e-05
小轿车,NOx,130,-1.4,2.46343888888889e-05
小轿车,NOx,131,-1.4,2.46343888888889e-05
小轿车,NOx,132,-1.4,2.46343888888889e-05
小轿车,NOx,133,-1.4,2.46343888888889e-05
小轿车,NOx,134,-1.4,2.46343888888889e-05
小轿车,NOx,135,-1.4,2.46343888888889e-05
小轿车,NOx,136,-1.4,2.46343888888889e-05
小轿车,NOx,137,-1.4,2.46343888888889e-05
小轿车,NOx,138,-1.4,2.46343888888889e-05
小轿车,NOx,139,-1.4,2.46343888888889e-05
小轿车,NOx,140,-1.4,2.46343888888889e-05
小轿车,NOx,0,-1.3,2.46343888888889e-05
小轿车,NOx,1,-1.3,2.46343888888889e-05
小轿车,NOx,2,-1.3,2.46343888888889e-05
小轿车,NOx,3,-1.3,2.46343888888889e-05
小轿车,NOx,4,-1.3,2.46343888888889e-05
小轿车,NOx,5,-1.3,2.46343888888889e-05
小轿车,NOx,6,-1.3,2.46343888888889e-05
小轿车,NOx,7,-1.3,2.46343888888889e-05
小轿车,NOx,8,-1.3,2.46343888888889e-05
小轿车,NOx,9,-1.3,2.46343888888889e-05
小轿车,NOx,10,-1.3,2.46343888888889e-05
小轿车,NOx,11,-1.3,2.46343888888889e-05
小轿车,NOx,12,-1.3,2.46343888888889e-05
小轿车,NOx,13,-1.3,2.46343888888889e-05
小轿车,NOx,14,-1.3,2.46343888888889e-05
小轿车,NOx,15,-1.3,2.46343888888889e-05
小轿车,NOx,16,-1.3,2.46343888888889e-05
小轿车,NOx,17,-1.3,2.46343888888889e-05
小轿车,NOx,18,-1.3,2.46343888888889e-05
小轿车,NOx,19,-1.3,2.46343888888889e-05
小轿车,NOx,20,-1.3,2.46343888888889e-05
小轿车,NOx,21,-1.3,2.46343888888889e-05
小轿车,NOx,22,-1.3,2.46343888888889e-05
小轿车,NOx,23,-1.3,2.46343888888889e-05
小轿车,NOx,24,-1.3,2.46343888888889e-05
小轿车,NOx,25,-1.3,2.46343888888889e-05
小轿车,NOx,26,-1.3,2.46343888888889e-05
小轿车,NOx,27,-1.3,2.46343888888889e-05
小轿车,NOx,28,-1.3,2.46343888888889e-05
小轿车,NOx,29,-1.3,2.46343888888889e-05
